"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_APOPTOSIS",0.0483005366726297,0.115001277791975,0.276500599254472,0.39467676770075,1.33568207526983,141,"ENSMUSG00000056666;ENSMUSG00000038393;ENSMUSG00000025408;ENSMUSG00000015312;ENSMUSG00000020044;ENSMUSG00000024778;ENSMUSG00000018899;ENSMUSG00000036446;ENSMUSG00000031016;ENSMUSG00000040061;ENSMUSG00000050335;ENSMUSG00000039239;ENSMUSG00000019929;ENSMUSG00000003541;ENSMUSG00000025358;ENSMUSG00000022982;ENSMUSG00000028657;ENSMUSG00000026879;ENSMUSG00000024290;ENSMUSG00000023927"
"HALLMARK_P53_PATHWAY",0.0462881360435275,0.115001277791975,0.321775918075361,-0.348131158653355,-1.27209188490932,188,"ENSMUSG00000057880;ENSMUSG00000000184;ENSMUSG00000039450;ENSMUSG00000020340;ENSMUSG00000028431;ENSMUSG00000019851;ENSMUSG00000048895;ENSMUSG00000040435;ENSMUSG00000028793;ENSMUSG00000023067;ENSMUSG00000036181;ENSMUSG00000026489;ENSMUSG00000027663;ENSMUSG00000032577;ENSMUSG00000040918;ENSMUSG00000040234;ENSMUSG00000030246;ENSMUSG00000030094;ENSMUSG00000037573;ENSMUSG00000041058;ENSMUSG00000031880;ENSMUSG00000031995;ENSMUSG00000041836;ENSMUSG00000073802;ENSMUSG00000028086;ENSMUSG00000025372;ENSMUSG00000026821;ENSMUSG00000026475;ENSMUSG00000027800;ENSMUSG00000020407;ENSMUSG00000022105;ENSMUSG00000038037;ENSMUSG00000029513;ENSMUSG00000021701;ENSMUSG00000020592;ENSMUSG00000022479;ENSMUSG00000021127;ENSMUSG00000038332;ENSMUSG00000034957;ENSMUSG00000053293;ENSMUSG00000026604;ENSMUSG00000025504;ENSMUSG00000025757;ENSMUSG00000020057"
"HALLMARK_HYPOXIA",0.0667798887102341,0.144275852037166,0.287805130535564,-0.349172856054672,-1.26017471291231,176,"ENSMUSG00000028278;ENSMUSG00000067279;ENSMUSG00000028645;ENSMUSG00000000628;ENSMUSG00000001891;ENSMUSG00000025232;ENSMUSG00000023951;ENSMUSG00000037012;ENSMUSG00000040435;ENSMUSG00000062901;ENSMUSG00000027656;ENSMUSG00000030103;ENSMUSG00000017009;ENSMUSG00000023067;ENSMUSG00000019850;ENSMUSG00000028967;ENSMUSG00000057329;ENSMUSG00000019997;ENSMUSG00000021831;ENSMUSG00000003617;ENSMUSG00000025579;ENSMUSG00000031609;ENSMUSG00000033933;ENSMUSG00000034220;ENSMUSG00000026864;ENSMUSG00000038894;ENSMUSG00000025027;ENSMUSG00000021196;ENSMUSG00000032035;ENSMUSG00000005686;ENSMUSG00000029135;ENSMUSG00000050965;ENSMUSG00000024529;ENSMUSG00000040128;ENSMUSG00000004383;ENSMUSG00000034088;ENSMUSG00000063524;ENSMUSG00000035637;ENSMUSG00000022754;ENSMUSG00000020766;ENSMUSG00000060600;ENSMUSG00000039191;ENSMUSG00000037820;ENSMUSG00000041798;ENSMUSG00000050796;ENSMUSG00000056749;ENSMUSG00000003865;ENSMUSG00000033792;ENSMUSG00000024302;ENSMUSG00000020122"
"HALLMARK_IL2_STAT5_SIGNALING",0.0692524089778395,0.144275852037166,0.287805130535564,-0.358888543569707,-1.29894917829464,171,"ENSMUSG00000028278;ENSMUSG00000000184;ENSMUSG00000046841;ENSMUSG00000000628;ENSMUSG00000011256;ENSMUSG00000016528;ENSMUSG00000032578;ENSMUSG00000011179;ENSMUSG00000030103;ENSMUSG00000032422;ENSMUSG00000026558;ENSMUSG00000020205;ENSMUSG00000057329;ENSMUSG00000032420;ENSMUSG00000005533;ENSMUSG00000032038;ENSMUSG00000062661;ENSMUSG00000030161;ENSMUSG00000066026;ENSMUSG00000020484;ENSMUSG00000054720;ENSMUSG00000032220;ENSMUSG00000030530;ENSMUSG00000026475;ENSMUSG00000038172;ENSMUSG00000014599;ENSMUSG00000028480;ENSMUSG00000038037;ENSMUSG00000002365;ENSMUSG00000023830;ENSMUSG00000017774;ENSMUSG00000024427;ENSMUSG00000022244;ENSMUSG00000026638;ENSMUSG00000044080;ENSMUSG00000060600;ENSMUSG00000037820;ENSMUSG00000025810;ENSMUSG00000056749;ENSMUSG00000039899;ENSMUSG00000031628"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0660146699266504,0.144275852037166,0.276500599254472,-0.348603025141519,-1.25694382751306,173,"ENSMUSG00000022951;ENSMUSG00000032193;ENSMUSG00000021281;ENSMUSG00000034765;ENSMUSG00000023951;ENSMUSG00000028413;ENSMUSG00000025225;ENSMUSG00000041920;ENSMUSG00000040435;ENSMUSG00000020275;ENSMUSG00000037972;ENSMUSG00000028793;ENSMUSG00000028341;ENSMUSG00000030103;ENSMUSG00000017009;ENSMUSG00000023067;ENSMUSG00000062210;ENSMUSG00000002983;ENSMUSG00000019850;ENSMUSG00000038400;ENSMUSG00000020205;ENSMUSG00000017929;ENSMUSG00000020363;ENSMUSG00000022863;ENSMUSG00000021756;ENSMUSG00000028889;ENSMUSG00000038894;ENSMUSG00000041836;ENSMUSG00000031530;ENSMUSG00000014599;ENSMUSG00000003545;ENSMUSG00000069662;ENSMUSG00000018932;ENSMUSG00000022965;ENSMUSG00000070348;ENSMUSG00000029135;ENSMUSG00000020400;ENSMUSG00000040128;ENSMUSG00000021701"
"HALLMARK_ANGIOGENESIS",0.0764929479851107,0.152985895970221,0.287805130535564,-0.544119522658189,-1.47970037289854,29,"ENSMUSG00000015568;ENSMUSG00000000184;ENSMUSG00000023951;ENSMUSG00000026043"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0834813499111901,0.160541057521519,0.206587922696891,0.378594718702741,1.28362379765647,145,"ENSMUSG00000037411;ENSMUSG00000035385;ENSMUSG00000039942;ENSMUSG00000021025;ENSMUSG00000018899;ENSMUSG00000027347;ENSMUSG00000005089;ENSMUSG00000042190;ENSMUSG00000031712;ENSMUSG00000066152;ENSMUSG00000035373;ENSMUSG00000024462;ENSMUSG00000029417;ENSMUSG00000015316;ENSMUSG00000020572;ENSMUSG00000043017;ENSMUSG00000000732;ENSMUSG00000025498;ENSMUSG00000031596;ENSMUSG00000033355;ENSMUSG00000055994;ENSMUSG00000023206;ENSMUSG00000021298;ENSMUSG00000028583;ENSMUSG00000002602;ENSMUSG00000022346;ENSMUSG00000025321;ENSMUSG00000053475;ENSMUSG00000022146;ENSMUSG00000058835;ENSMUSG00000041324;ENSMUSG00000000078;ENSMUSG00000020901;ENSMUSG00000032860;ENSMUSG00000039304;ENSMUSG00000034855;ENSMUSG00000026581"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0935114503816794,0.173169352558666,0.20207170902116,0.485136958925747,1.3798275597366,46,"ENSMUSG00000027187;ENSMUSG00000018819;ENSMUSG00000021591;ENSMUSG00000022982;ENSMUSG00000054733;ENSMUSG00000024986;ENSMUSG00000023088;ENSMUSG00000053158;ENSMUSG00000022450;ENSMUSG00000018196;ENSMUSG00000022820;ENSMUSG00000018339"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.119565217391304,0.213509316770186,0.190023305279108,-0.359237841855413,-1.23017885384522,111,"ENSMUSG00000026107;ENSMUSG00000023951;ENSMUSG00000029415;ENSMUSG00000032115;ENSMUSG00000025451;ENSMUSG00000022136;ENSMUSG00000031865;ENSMUSG00000024359;ENSMUSG00000021831;ENSMUSG00000013160;ENSMUSG00000020484;ENSMUSG00000041895;ENSMUSG00000026864;ENSMUSG00000036693;ENSMUSG00000026663;ENSMUSG00000020715;ENSMUSG00000032285;ENSMUSG00000045983;ENSMUSG00000054408;ENSMUSG00000049932;ENSMUSG00000079339;ENSMUSG00000020946;ENSMUSG00000016018;ENSMUSG00000027714;ENSMUSG00000053289;ENSMUSG00000020142;ENSMUSG00000020048;ENSMUSG00000015176;ENSMUSG00000006740;ENSMUSG00000035325;ENSMUSG00000036270;ENSMUSG00000034667;ENSMUSG00000021427;ENSMUSG00000037851;ENSMUSG00000029752;ENSMUSG00000041506;ENSMUSG00000056952;ENSMUSG00000030847;ENSMUSG00000039356;ENSMUSG00000038074;ENSMUSG00000025007"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.134474327628362,0.231852289014417,0.190023305279108,-0.32088937952306,-1.15556128496812,177,"ENSMUSG00000029675;ENSMUSG00000019558;ENSMUSG00000050953;ENSMUSG00000027204;ENSMUSG00000023951;ENSMUSG00000026043;ENSMUSG00000004098;ENSMUSG00000017009;ENSMUSG00000019850;ENSMUSG00000038400;ENSMUSG00000061353;ENSMUSG00000029761;ENSMUSG00000032420;ENSMUSG00000000957;ENSMUSG00000026586;ENSMUSG00000019997;ENSMUSG00000040511;ENSMUSG00000026479;ENSMUSG00000031503;ENSMUSG00000034807;ENSMUSG00000024421;ENSMUSG00000020354;ENSMUSG00000026042;ENSMUSG00000023905;ENSMUSG00000034220;ENSMUSG00000048482;ENSMUSG00000001506"
"HALLMARK_APICAL_SURFACE",0.15843621399177,0.258527550547924,0.158514105424824,-0.453579779181309,-1.27363033019068,34,"ENSMUSG00000043557;ENSMUSG00000028413;ENSMUSG00000018566;ENSMUSG00000030168;ENSMUSG00000054693;ENSMUSG00000031778;ENSMUSG00000027375;ENSMUSG00000045180"
"HALLMARK_HEME_METABOLISM",0.160287081339713,0.258527550547924,0.170932335370056,-0.322463233088483,-1.15795585557255,165,"ENSMUSG00000026672;ENSMUSG00000019558;ENSMUSG00000028645;ENSMUSG00000024892;ENSMUSG00000034574;ENSMUSG00000023074;ENSMUSG00000026028;ENSMUSG00000022742;ENSMUSG00000032519;ENSMUSG00000003154;ENSMUSG00000004319;ENSMUSG00000025453;ENSMUSG00000030088;ENSMUSG00000033917;ENSMUSG00000032698;ENSMUSG00000022100;ENSMUSG00000056234;ENSMUSG00000028825;ENSMUSG00000000056;ENSMUSG00000070056;ENSMUSG00000039745;ENSMUSG00000019302;ENSMUSG00000029613;ENSMUSG00000018932;ENSMUSG00000030878;ENSMUSG00000024588;ENSMUSG00000037415;ENSMUSG00000027823;ENSMUSG00000006920;ENSMUSG00000024785;ENSMUSG00000020124;ENSMUSG00000033813;ENSMUSG00000031021;ENSMUSG00000024404"
"HALLMARK_ALLOGRAFT_REJECTION",0.17636684303351,0.275573192239859,0.137250779610133,0.349857691657323,1.18729699917494,147,"ENSMUSG00000049103;ENSMUSG00000035385;ENSMUSG00000024778;ENSMUSG00000026770;ENSMUSG00000037032;ENSMUSG00000026395;ENSMUSG00000031712;ENSMUSG00000004266;ENSMUSG00000039239;ENSMUSG00000037035;ENSMUSG00000035373;ENSMUSG00000016206;ENSMUSG00000079547;ENSMUSG00000026980;ENSMUSG00000040952;ENSMUSG00000023328;ENSMUSG00000020676;ENSMUSG00000029417;ENSMUSG00000036594;ENSMUSG00000000732;ENSMUSG00000025498;ENSMUSG00000055447;ENSMUSG00000028270;ENSMUSG00000079641;ENSMUSG00000002500;ENSMUSG00000041538;ENSMUSG00000060550;ENSMUSG00000024610;ENSMUSG00000058835;ENSMUSG00000037649;ENSMUSG00000041324;ENSMUSG00000067212"
"HALLMARK_PANCREAS_BETA_CELLS",0.19327731092437,0.292844410491469,0.143758989039275,-0.531754515476126,-1.26452965912319,15,"ENSMUSG00000040136;ENSMUSG00000032698;ENSMUSG00000027167;ENSMUSG00000044167;ENSMUSG00000022479;ENSMUSG00000041798;ENSMUSG00000026511"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.203327171903882,0.299010546917473,0.130105630751129,0.383399015727275,1.18700670114568,71,"ENSMUSG00000002944;ENSMUSG00000024778;ENSMUSG00000026770;ENSMUSG00000018899;ENSMUSG00000035373;ENSMUSG00000059923;ENSMUSG00000028444;ENSMUSG00000029417;ENSMUSG00000023206"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.233333333333333,0.324074074074074,0.13880510939114,-0.310915829100973,-1.11290069701443,159,"ENSMUSG00000001270;ENSMUSG00000039450;ENSMUSG00000028530;ENSMUSG00000018411;ENSMUSG00000019851;ENSMUSG00000007279;ENSMUSG00000032578;ENSMUSG00000027656;ENSMUSG00000032349;ENSMUSG00000031751;ENSMUSG00000022096;ENSMUSG00000061353;ENSMUSG00000005268;ENSMUSG00000038301;ENSMUSG00000057329;ENSMUSG00000006398;ENSMUSG00000039157;ENSMUSG00000026479;ENSMUSG00000027227;ENSMUSG00000021868;ENSMUSG00000039202;ENSMUSG00000037573;ENSMUSG00000039405;ENSMUSG00000022863;ENSMUSG00000021756;ENSMUSG00000053646;ENSMUSG00000030541;ENSMUSG00000020484;ENSMUSG00000031995;ENSMUSG00000063873;ENSMUSG00000023809;ENSMUSG00000020733"
"HALLMARK_MYOGENESIS",0.22972972972973,0.324074074074074,0.115240003147781,0.326491638802665,1.12980994461348,175,"ENSMUSG00000059895;ENSMUSG00000028773;ENSMUSG00000026853;ENSMUSG00000002944;ENSMUSG00000007877;ENSMUSG00000025348;ENSMUSG00000015312;ENSMUSG00000024112;ENSMUSG00000029166;ENSMUSG00000040666;ENSMUSG00000072941;ENSMUSG00000038086;ENSMUSG00000018819;ENSMUSG00000041936;ENSMUSG00000018796;ENSMUSG00000005716;ENSMUSG00000042340;ENSMUSG00000035296;ENSMUSG00000042903;ENSMUSG00000061816;ENSMUSG00000020439;ENSMUSG00000028057;ENSMUSG00000036570;ENSMUSG00000023328;ENSMUSG00000037225;ENSMUSG00000026879"
"HALLMARK_TGF_BETA_SIGNALING",0.263551401869159,0.356150543066431,0.112843355675562,0.399895108879571,1.15932222630988,51,"ENSMUSG00000037411;ENSMUSG00000037465"
"HALLMARK_UV_RESPONSE_DN",0.280898876404494,0.369603784742756,0.120985142145252,-0.307789601175374,-1.08655641012389,140,"ENSMUSG00000050953;ENSMUSG00000032193;ENSMUSG00000055980;ENSMUSG00000033278;ENSMUSG00000031523;ENSMUSG00000032263;ENSMUSG00000041313;ENSMUSG00000026043;ENSMUSG00000030103;ENSMUSG00000022897;ENSMUSG00000022770;ENSMUSG00000021147;ENSMUSG00000005533;ENSMUSG00000006527;ENSMUSG00000028184;ENSMUSG00000031586;ENSMUSG00000026042;ENSMUSG00000021009;ENSMUSG00000048482;ENSMUSG00000001506"
"HALLMARK_NOTCH_SIGNALING",0.329140461215933,0.421974950276837,0.105920292736253,-0.399574193894998,-1.10231125620828,31,"ENSMUSG00000020271;ENSMUSG00000018909;ENSMUSG00000031609;ENSMUSG00000039982;ENSMUSG00000070348;ENSMUSG00000050965;ENSMUSG00000032744;ENSMUSG00000027878;ENSMUSG00000002250"
"HALLMARK_APICAL_JUNCTION",0.392344497607655,0.46835025171247,0.103197466945307,-0.283873285561835,-1.01826461342016,162,"ENSMUSG00000027204;ENSMUSG00000055980;ENSMUSG00000000305;ENSMUSG00000028413;ENSMUSG00000023118;ENSMUSG00000032105;ENSMUSG00000026812;ENSMUSG00000022770;ENSMUSG00000039115;ENSMUSG00000004665;ENSMUSG00000004056;ENSMUSG00000026479;ENSMUSG00000020716;ENSMUSG00000021823;ENSMUSG00000024421;ENSMUSG00000030403;ENSMUSG00000050947;ENSMUSG00000029120;ENSMUSG00000057614;ENSMUSG00000031778;ENSMUSG00000025372;ENSMUSG00000020900;ENSMUSG00000045180"
"HALLMARK_COMPLEMENT",0.393414211438475,0.46835025171247,0.0843144320642653,0.300210124023193,1.02837807327873,156,"ENSMUSG00000037411;ENSMUSG00000049723;ENSMUSG00000002944;ENSMUSG00000032418;ENSMUSG00000039007;ENSMUSG00000018899;ENSMUSG00000027347;ENSMUSG00000050335;ENSMUSG00000022637;ENSMUSG00000016493;ENSMUSG00000068686;ENSMUSG00000059923;ENSMUSG00000024772;ENSMUSG00000038608;ENSMUSG00000079056;ENSMUSG00000058297;ENSMUSG00000056501"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.376811594202899,0.46835025171247,0.096887770327544,-0.361459227163845,-1.03350628785211,38,"ENSMUSG00000000184;ENSMUSG00000006932;ENSMUSG00000052593"
"HALLMARK_GLYCOLYSIS",0.420338983050847,0.471380471380471,0.0795564677235957,0.290961947090588,1.00973789991329,179,"ENSMUSG00000021456;ENSMUSG00000025271;ENSMUSG00000032418;ENSMUSG00000002289;ENSMUSG00000026687;ENSMUSG00000024112;ENSMUSG00000035493;ENSMUSG00000020108;ENSMUSG00000041936;ENSMUSG00000014813;ENSMUSG00000025950;ENSMUSG00000022261;ENSMUSG00000019929;ENSMUSG00000003541;ENSMUSG00000021591;ENSMUSG00000022982;ENSMUSG00000027957;ENSMUSG00000032374;ENSMUSG00000061731;ENSMUSG00000061099;ENSMUSG00000025478;ENSMUSG00000034118"
"HALLMARK_HEDGEHOG_SIGNALING",0.422594142259414,0.471380471380471,0.0908241419007155,-0.375899021469961,-1.02223481988664,29,"ENSMUSG00000048895;ENSMUSG00000041688;ENSMUSG00000023951;ENSMUSG00000016028;ENSMUSG00000020716"
"HALLMARK_SPERMATOGENESIS",0.424242424242424,0.471380471380471,0.0925528864684773,-0.31668208556755,-1.00698824738662,74,"ENSMUSG00000020593;ENSMUSG00000026622;ENSMUSG00000032601;ENSMUSG00000033419;ENSMUSG00000032218;ENSMUSG00000027379;ENSMUSG00000032555;ENSMUSG00000027496;ENSMUSG00000007033;ENSMUSG00000028678;ENSMUSG00000025757;ENSMUSG00000021635;ENSMUSG00000024642;ENSMUSG00000046707;ENSMUSG00000019942;ENSMUSG00000034906;ENSMUSG00000021758"
"HALLMARK_KRAS_SIGNALING_DN",0.450729927007299,0.489923833703586,0.0797705918628453,0.303046098526862,0.992986943581542,106,"ENSMUSG00000031230;ENSMUSG00000049336;ENSMUSG00000028036;ENSMUSG00000046329;ENSMUSG00000039239;ENSMUSG00000028017;ENSMUSG00000031147;ENSMUSG00000031312;ENSMUSG00000028444;ENSMUSG00000066687;ENSMUSG00000042985;ENSMUSG00000023826;ENSMUSG00000021779;ENSMUSG00000023341;ENSMUSG00000068614;ENSMUSG00000018554;ENSMUSG00000052675;ENSMUSG00000073433;ENSMUSG00000022758;ENSMUSG00000023963"
"HALLMARK_KRAS_SIGNALING_UP",0.529310344827586,0.563096111518709,0.0686325631836726,0.277988111020281,0.956519984727666,170,"ENSMUSG00000021974;ENSMUSG00000021453;ENSMUSG00000002289;ENSMUSG00000026721;ENSMUSG00000024810;ENSMUSG00000070942;ENSMUSG00000042190;ENSMUSG00000024526;ENSMUSG00000021591;ENSMUSG00000021619;ENSMUSG00000008734;ENSMUSG00000021998;ENSMUSG00000026504;ENSMUSG00000003948;ENSMUSG00000040751;ENSMUSG00000016194;ENSMUSG00000003623;ENSMUSG00000042225;ENSMUSG00000029816;ENSMUSG00000023927;ENSMUSG00000027667"
"HALLMARK_UV_RESPONSE_UP",0.63016157989228,0.656418312387792,0.0621124188949471,0.270195103322861,0.912567683335526,140,"ENSMUSG00000040713;ENSMUSG00000030711;ENSMUSG00000031636;ENSMUSG00000026833;ENSMUSG00000021025;ENSMUSG00000018899;ENSMUSG00000027347;ENSMUSG00000038776;ENSMUSG00000022797;ENSMUSG00000028394;ENSMUSG00000016206;ENSMUSG00000020886;ENSMUSG00000025358;ENSMUSG00000028657;ENSMUSG00000075232"
"HALLMARK_MYC_TARGETS_V1",0.760095011876485,0.775607154976005,0.0665892104103933,-0.243596213678885,-0.892791572181418,201,"ENSMUSG00000011179;ENSMUSG00000024360;ENSMUSG00000002129;ENSMUSG00000062203;ENSMUSG00000033732;ENSMUSG00000020290;ENSMUSG00000025742;ENSMUSG00000022752;ENSMUSG00000039630;ENSMUSG00000006398;ENSMUSG00000020471;ENSMUSG00000056076;ENSMUSG00000011257;ENSMUSG00000030007;ENSMUSG00000001785;ENSMUSG00000028426;ENSMUSG00000028330;ENSMUSG00000025439;ENSMUSG00000052997;ENSMUSG00000031948;ENSMUSG00000060373;ENSMUSG00000026615;ENSMUSG00000027715;ENSMUSG00000007739;ENSMUSG00000001440;ENSMUSG00000005566;ENSMUSG00000001674;ENSMUSG00000027367;ENSMUSG00000015176;ENSMUSG00000028140;ENSMUSG00000020075;ENSMUSG00000032481;ENSMUSG00000071072;ENSMUSG00000028633;ENSMUSG00000034667;ENSMUSG00000029169;ENSMUSG00000038014;ENSMUSG00000036371;ENSMUSG00000017221;ENSMUSG00000020368;ENSMUSG00000040731;ENSMUSG00000037851;ENSMUSG00000058799;ENSMUSG00000029730;ENSMUSG00000041506;ENSMUSG00000025630"
"HALLMARK_DNA_REPAIR",1,1,0.0402477565068868,0.177323516608474,0.601214635488577,145,"ENSMUSG00000023051;ENSMUSG00000020638;ENSMUSG00000002980;ENSMUSG00000002326;ENSMUSG00000030166;ENSMUSG00000036572;ENSMUSG00000006941;ENSMUSG00000024854;ENSMUSG00000033543;ENSMUSG00000036281;ENSMUSG00000029310;ENSMUSG00000032398;ENSMUSG00000029821;ENSMUSG00000039771;ENSMUSG00000014554;ENSMUSG00000022400;ENSMUSG00000020287;ENSMUSG00000022706;ENSMUSG00000075706;ENSMUSG00000023104;ENSMUSG00000028469;ENSMUSG00000002109;ENSMUSG00000026568"
